"Item_Identifier","Outlet_Identifier","Item_Outlet_Sales"
"FDI35","OUT013",0
"NCW42","OUT045",127.369148254395
"NCX06","OUT049",133.002243041992
"FDC37","OUT027",0
"FDZ14","OUT018",14.9829969406128
"DRG49","OUT049",145.806869506836
"NCG06","OUT045",127.369148254395
"DRC36","OUT045",165.074722290039
"FDV21","OUT019",94.3719711303711
"FDB53","OUT046",132.968017578125
"DRP47","OUT019",101.786682128906
"FDA14","OUT013",0
"DRC24","OUT035",139.323165893555
"FDW21","OUT018",0
"NCH29","OUT046",140.747741699219
"FDU58","OUT013",0
"FDY27","OUT017",134.725006103516
"FDV56","OUT035",160.479888916016
"FDT59","OUT046",126.872352600098
"FDB23","OUT046",159.459396362305
"FDR49","OUT045",134.794540405273
"FDB03","OUT010",0
"FDN39","OUT045",152.125671386719
"FDX02","OUT027",0
"FDQ16","OUT027",0
"FDU35","OUT018",0
"NCT29","OUT013",0
"FDZ27","OUT046",143.857727050781
"FDN57","OUT017",129.398498535156
"FDA03","OUT018",14.9829969406128
"FDZ36","OUT045",153.485900878906
"NCU05","OUT013",0
"FDT39","OUT018",0
"FDK60","OUT017",153.485900878906
"FDZ25","OUT017",162.168319702148
"FDG12","OUT046",159.907089233398
"DRB01","OUT019",108.30477142334
"NCC43","OUT027",0
"FDX13","OUT019",97.0582504272461
"FDM22","OUT049",161.781280517578
"FDJ03","OUT027",17.6210765838623
"FDU14","OUT018",0
"FDB33","OUT010",0
"FDP27","OUT046",135.822189331055
"FDO38","OUT010",0
"FDE28","OUT027",0
"FDO27","OUT035",153.962417602539
"DRL23","OUT027",0
"FDS28","OUT046",157.602783203125
"FDX24","OUT013",0
"FDZ02","OUT035",163.490493774414
"FDL46","OUT045",129.398498535156
"FDS60","OUT027",0
"NCO06","OUT017",127.369148254395
"FDO16","OUT035",127.518463134766
"FDC60","OUT049",159.721221923828
"FDA48","OUT018",0
"FDZ36","OUT027",1.83647871017456
"FDK27","OUT045",126.347625732422
"FDW23","OUT018",0
"FDM14","OUT018",0
"FDM14","OUT013",0
"FDW60","OUT018",1.82224249839783
"FDE21","OUT013",0
"NCM42","OUT035",129.686004638672
"FDY59","OUT010",0
"DRI49","OUT049",145.806869506836
"FDT28","OUT019",93.5083541870117
"FDQ22","OUT018",0
"FDR60","OUT049",133.224319458008
"FDC50","OUT019",97.0582504272461
"FDV24","OUT013",0
"DRF48","OUT010",0
"FDQ47","OUT046",149.620071411133
"DRN36","OUT049",145.806869506836
"NCY06","OUT035",129.686004638672
"FDE52","OUT035",163.490493774414
"NCB54","OUT045",135.219940185547
"NCF31","OUT035",129.686004638672
"FDJ08","OUT027",0
"NCC07","OUT017",127.369148254395
"NCD19","OUT027",0
"FDL46","OUT049",135.031723022461
"FDM20","OUT045",130.817459106445
"NCI06","OUT010",0
"DRM11","OUT035",140.742767333984
"NCH07","OUT018",0
"FDS23","OUT013",0
"FDO49","OUT018",33.169246673584
"FDS35","OUT049",123.74568939209
"DRK39","OUT045",134.725006103516
"DRI39","OUT049",140.073989868164
"FDV04","OUT017",152.435913085938
"NCN14","OUT035",137.633605957031
"FDH08","OUT013",0
"FDS20","OUT046",140.514892578125
"FDV40","OUT049",130.597686767578
"FDZ48","OUT010",0
"FDS24","OUT027",1.83647871017456
"FDK44","OUT049",136.259552001953
"FDS48","OUT045",126.176712036133
"FDK26","OUT010",0
"FDD23","OUT045",153.378692626953
"NCH54","OUT017",127.369148254395
"NCP14","OUT010",0
"FDM60","OUT010",0
"FDV24","OUT017",126.176712036133
"FDH08","OUT018",0
"FDS12","OUT027",0
"FDR39","OUT027",0
"FDP12","OUT027",1.83647871017456
"DRF60","OUT027",0
"FDC09","OUT035",160.479888916016
"FDF50","OUT018",0
"FDG28","OUT035",153.025772094727
"NCE19","OUT017",127.369148254395
"NCM53","OUT010",0
"NCN18","OUT049",133.002243041992
"FDF32","OUT035",135.331115722656
"FDF11","OUT013",0
"DRI59","OUT049",142.149719238281
"NCG54","OUT035",129.686004638672
"FDM44","OUT046",140.514892578125
"FDT57","OUT018",0
"FDV24","OUT046",135.276962280273
"FDI50","OUT019",128.851425170898
"FDS09","OUT035",154.561447143555
"NCC31","OUT027",0
"FDQ07","OUT019",132.990051269531
"FDC22","OUT017",156.960525512695
"FDZ56","OUT046",140.514892578125
"FDZ40","OUT019",93.5083541870117
"FDS46","OUT027",0.446550786495209
"DRD24","OUT045",137.765487670898
"FDV45","OUT017",129.398498535156
"FDL26","OUT045",134.794540405273
"FDA56","OUT018",0
"FDN27","OUT046",135.822189331055
"FDM20","OUT049",136.259552001953
"FDO16","OUT017",124.889587402344
"FDL03","OUT035",153.962417602539
"FDE58","OUT046",134.413101196289
"FDI02","OUT027",6.48335456848145
"NCC55","OUT019",95.9077529907227
"FDR03","OUT018",0
"FDB14","OUT017",162.168319702148
"FDR45","OUT013",0
"NCN07","OUT017",134.336212158203
"FDM51","OUT019",128.140228271484
"FDT52","OUT027",0
"FDL26","OUT046",136.095016479492
"NCZ42","OUT046",135.060653686523
"DRI47","OUT019",101.786682128906
"FDW40","OUT013",0
"FDN34","OUT046",159.295974731445
"FDS01","OUT035",132.658630371094
"NCG55","OUT045",127.369148254395
"FDC11","OUT035",129.45458984375
"FDX35","OUT018",0
"NCB06","OUT046",140.747741699219
"FDR09","OUT019",94.3719711303711
"FDC53","OUT017",124.889587402344
"FDY45","OUT013",0
"FDA22","OUT010",0
"FDE02","OUT035",132.658630371094
"FDW21","OUT045",156.960525512695
"FDV34","OUT046",159.295974731445
"FDS59","OUT049",148.360153198242
"NCW17","OUT017",135.219940185547
"NCK54","OUT046",135.060653686523
"FDG17","OUT019",125.022666931152
"FDG35","OUT017",153.378692626953
"FDD08","OUT010",0
"NCO07","OUT017",134.336212158203
"FDJ10","OUT010",0
"FDW36","OUT017",126.176712036133
"FDW21","OUT010",0
"FDY19","OUT017",130.817459106445
"DRE03","OUT013",0
"NCC55","OUT049",133.002243041992
"FDH52","OUT010",0
"FDO09","OUT017",156.960525512695
"FDU43","OUT045",158.005096435547
"FDX09","OUT010",0
"FDH40","OUT019",125.022666931152
"FDW58","OUT017",129.398498535156
"FDC47","OUT017",129.398498535156
"NCR41","OUT035",135.497680664062
"DRG49","OUT035",139.323165893555
"FDC52","OUT027",17.6210765838623
"FDY13","OUT046",136.095016479492
"FDY35","OUT013",0
"FDI35","OUT017",126.069488525391
"NCU18","OUT049",133.002243041992
"FDY33","OUT018",0
"FDC15","OUT027",0
"FDU01","OUT049",165.050643920898
"NCU42","OUT046",135.060653686523
"NCV29","OUT018",0
"NCY30","OUT017",127.369148254395
"FDQ46","OUT049",135.031723022461
"FDG58","OUT027",0.446550786495209
"FDK33","OUT017",129.398498535156
"NCD07","OUT045",127.369148254395
"NCX29","OUT027",0
"NCT42","OUT013",0
"DRN59","OUT035",140.742767333984
"FDI44","OUT035",135.331115722656
"FDA45","OUT049",135.031723022461
"FDP31","OUT045",158.005096435547
"FDY01","OUT046",160.789566040039
"FDT09","OUT018",0
"DRH03","OUT027",0
"FDA36","OUT018",0
"NCF31","OUT017",127.369148254395
"FDG14","OUT049",165.050643920898
"FDG28","OUT027",0
"FDU14","OUT049",140.073989868164
"FDY47","OUT019",121.070610046387
"FDI56","OUT049",136.259552001953
"DRD01","OUT013",0
"FDM22","OUT046",159.295974731445
"FDH33","OUT013",0
"DRZ24","OUT013",0
"NCQ38","OUT046",143.008422851562
"FDO16","OUT027",0
"FDU07","OUT027",0
"NCB07","OUT013",0
"FDU48","OUT045",126.176712036133
"NCM43","OUT045",134.336212158203
"FDR31","OUT010",0
"DRK49","OUT018",0
"NCI30","OUT010",0
"DRD60","OUT017",137.765487670898
"NCG19","OUT046",135.060653686523
"FDH12","OUT035",128.487823486328
"FDM32","OUT035",135.331115722656
"FDM27","OUT035",153.962417602539
"NCU53","OUT027",0
"NCQ18","OUT046",135.060653686523
"FDS10","OUT013",0
"FDB33","OUT027",0
"FDI12","OUT013",0
"NCW42","OUT013",0
"NCC06","OUT018",0
"FDW02","OUT017",161.983612060547
"NCD43","OUT017",127.369148254395
"FDM57","OUT018",0
"FDA58","OUT017",129.398498535156
"FDK56","OUT046",140.514892578125
"FDP52","OUT045",152.435913085938
"FDW20","OUT018",0
"FDS52","OUT049",130.597686767578
"NCT29","OUT018",0
"NCL54","OUT013",0
"FDC05","OUT045",152.435913085938
"FDF34","OUT035",154.561447143555
"FDP03","OUT027",0
"FDD32","OUT010",0
"FDZ10","OUT045",129.398498535156
"FDZ40","OUT035",127.518463134766
"FDD51","OUT018",0
"NCY30","OUT019",95.9077529907227
"FDP58","OUT017",129.398498535156
"FDV49","OUT017",134.794540405273
"FDY24","OUT019",128.531555175781
"NCO55","OUT017",134.336212158203
"FDR13","OUT017",162.168319702148
"FDS51","OUT017",126.347625732422
"FDP26","OUT045",134.725006103516
"NCB54","OUT027",0
"FDF32","OUT017",130.817459106445
"FDN31","OUT018",0
"DRM48","OUT017",137.765487670898
"FDN20","OUT049",136.259552001953
"DRL01","OUT046",171.735931396484
"FDV56","OUT049",162.634826660156
"DRH13","OUT027",0
"FDA03","OUT017",161.983612060547
"FDF47","OUT027",0
"FDX32","OUT046",165.023376464844
"FDX57","OUT049",161.781280517578
"NCA30","OUT045",127.369148254395
"FDO49","OUT013",0
"FDL04","OUT019",93.5083541870117
"DRM48","OUT035",139.323165893555
"FDR16","OUT013",0
"NCC19","OUT018",0
"NCE42","OUT045",127.369148254395
"FDY24","OUT017",153.485900878906
"FDH19","OUT049",132.204895019531
"FDJ46","OUT013",0
"FDN45","OUT010",0
"FDY08","OUT035",160.479888916016
"FDZ37","OUT035",157.993408203125
"NCT30","OUT045",127.369148254395
"DRY23","OUT018",4.71832418441772
"NCZ30","OUT018",0
"FDC44","OUT018",0
"FDB45","OUT035",135.331115722656
"FDY04","OUT013",0
"FDM27","OUT046",160.452331542969
"FDZ43","OUT017",158.005096435547
"FDT39","OUT019",128.140228271484
"NCC06","OUT019",95.9077529907227
"FDL15","OUT027",0
"FDL57","OUT017",156.960525512695
"FDU08","OUT046",140.514892578125
"FDK40","OUT017",124.889587402344
"FDQ12","OUT010",0
"FDS48","OUT017",126.176712036133
"FDP09","OUT045",129.398498535156
"FDW21","OUT049",161.781280517578
"FDY25","OUT035",132.658630371094
"DRE13","OUT017",137.765487670898
"FDV43","OUT019",101.382987976074
"FDD22","OUT045",129.398498535156
"FDM46","OUT019",94.3719711303711
"NCO30","OUT010",0
"FDM25","OUT046",166.151184082031
"NCN41","OUT049",140.728500366211
"FDU24","OUT045",153.485900878906
"FDZ50","OUT046",168.487670898438
"FDP45","OUT013",0
"NCM54","OUT045",127.369148254395
"FDW10","OUT019",94.3719711303711
"FDP20","OUT017",130.817459106445
"FDK32","OUT046",165.023376464844
"FDN52","OUT049",157.094482421875
"FDM58","OUT045",156.960525512695
"FDZ46","OUT027",0
"NCA18","OUT018",0
"FDD35","OUT046",134.829284667969
"NCK31","OUT035",137.633605957031
"FDI40","OUT027",0
"FDT50","OUT019",139.60205078125
"NCT06","OUT046",135.060653686523
"FDT31","OUT035",135.331115722656
"FDT45","OUT049",135.031723022461
"FDT13","OUT045",134.794540405273
"FDO50","OUT045",134.794540405273
"NCU18","OUT010",0
"NCR54","OUT049",133.002243041992
"NCO18","OUT018",0
"FDU09","OUT045",156.960525512695
"FDT13","OUT018",0
"FDE09","OUT046",140.514892578125
"NCK53","OUT019",96.7651138305664
"FDG45","OUT049",136.259552001953
"DRH15","OUT035",138.767288208008
"FDO21","OUT019",126.353340148926
"FDD14","OUT027",0
"FDC09","OUT046",165.023376464844
"FDH45","OUT027",3.23859214782715
"FDV32","OUT046",140.514892578125
"FDG12","OUT035",153.463745117188
"FDS32","OUT013",0
"NCL55","OUT018",0
"DRE01","OUT035",139.323165893555
"DRE15","OUT049",140.073989868164
"NCL42","OUT045",127.369148254395
"FDP31","OUT013",0
"FDN33","OUT018",0
"FDZ59","OUT046",159.907089233398
"FDE45","OUT010",0
"FDJ07","OUT013",0
"FDQ45","OUT018",0
"FDM33","OUT027",0
"FDO15","OUT010",0
"FDM46","OUT013",0
"FDR03","OUT045",152.125671386719
"FDY49","OUT018",0
"FDQ60","OUT045",153.485900878906
"FDW10","OUT049",135.031723022461
"FDO51","OUT049",158.701736450195
"FDJ40","OUT018",0
"FDS20","OUT018",0
"FDU45","OUT013",0
"FDV02","OUT035",138.767288208008
"FDN09","OUT046",134.413101196289
"NCM55","OUT027",0
"FDN23","OUT018",0
"FDY31","OUT010",0
"FDW03","OUT010",0
"FDD14","OUT046",136.095016479492
"FDV23","OUT017",118.134613037109
"DRI03","OUT045",134.725006103516
"FDN13","OUT035",135.487701416016
"FDF45","OUT027",3.23859214782715
"FDU46","OUT035",154.561447143555
"FDB57","OUT049",162.634826660156
"FDV12","OUT049",159.721221923828
"FDQ58","OUT013",0
"NCA18","OUT017",127.369148254395
"FDH52","OUT049",157.094482421875
"FDM24","OUT018",1.82224249839783
"NCP43","OUT027",0
"NCO18","OUT019",95.9077529907227
"FDM32","OUT017",130.817459106445
"NCL07","OUT017",134.336212158203
"FDK03","OUT013",0
"FDP59","OUT017",143.561370849609
"FDQ24","OUT049",133.224319458008
"FDQ16","OUT018",0
"FDU44","OUT013",0
"FDH28","OUT010",0
"FDV28","OUT019",125.022666931152
"FDM22","OUT045",156.960525512695
"FDR56","OUT046",165.023376464844
"FDV39","OUT049",132.204895019531
"FDU37","OUT019",128.851425170898
"FDQ11","OUT010",0
"FDX02","OUT045",134.725006103516
"NCS42","OUT018",0
"FDY57","OUT027",0.446550786495209
"FDB21","OUT049",136.259552001953
"FDE28","OUT017",152.435913085938
"FDQ55","OUT017",158.005096435547
"FDA48","OUT049",133.224319458008
"FDZ19","OUT045",130.817459106445
"NCC43","OUT045",127.369148254395
"NCV18","OUT046",135.060653686523
"NCA42","OUT018",0
"FDY45","OUT046",134.413101196289
"NCC30","OUT045",127.369148254395
"FDM57","OUT013",0
"FDL09","OUT010",0
"FDB09","OUT027",0
"FDT44","OUT035",135.331115722656
"NCT06","OUT027",0
"FDX26","OUT049",140.073989868164
"FDK32","OUT013",0
"DRA12","OUT046",147.106033325195
"FDO46","OUT010",0
"FDE52","OUT013",0
"NCH42","OUT045",127.369148254395
"FDV08","OUT035",135.331115722656
"FDB47","OUT018",0
"FDC28","OUT010",0
"FDD22","OUT046",134.413101196289
"FDS07","OUT027",0
"DRI13","OUT045",137.765487670898
"FDG32","OUT018",0
"FDU14","OUT017",134.725006103516
"FDD28","OUT019",93.5083541870117
"NCP41","OUT017",135.219940185547
"FDS08","OUT049",136.259552001953
"FDX47","OUT045",143.561370849609
"FDC53","OUT019",93.5083541870117
"FDQ19","OUT035",160.479888916016
"FDL14","OUT045",162.168319702148
"FDM33","OUT019",94.3719711303711
"FDA51","OUT045",161.983612060547
"FDZ27","OUT018",0
"FDT04","OUT046",132.968017578125
"DRC13","OUT049",172.303527832031
"FDR16","OUT027",0
"FDQ03","OUT027",0
"FDE38","OUT035",132.658630371094
"DRH23","OUT027",0
"FDT11","OUT019",121.070610046387
"FDD09","OUT035",135.331115722656
"FDR40","OUT045",152.435913085938
"FDX07","OUT017",158.005096435547
"FDR07","OUT035",135.331115722656
"FDA51","OUT017",161.983612060547
"FDT59","OUT019",91.2243270874023
"FDF20","OUT017",130.817459106445
"FDR13","OUT045",162.168319702148
"FDY26","OUT049",166.570724487305
"FDW04","OUT017",152.435913085938
"FDK52","OUT017",124.889587402344
"FDN60","OUT049",133.224319458008
"FDM09","OUT019",126.353340148926
"FDP46","OUT049",135.031723022461
"FDB50","OUT019",97.0582504272461
"NCQ29","OUT049",140.728500366211
"FDP16","OUT027",0
"FDX33","OUT018",0
"FDP07","OUT010",0
"FDN22","OUT046",159.295974731445
"FDF39","OUT049",166.570724487305
"FDS21","OUT017",156.960525512695
"NCM42","OUT013",0
"FDK50","OUT019",97.0582504272461
"DRF13","OUT027",0
"FDH35","OUT018",0
"FDP60","OUT018",0
"DRJ49","OUT027",0
"NCT42","OUT019",95.9077529907227
"FDE38","OUT049",138.489379882812
"FDI04","OUT049",157.094482421875
"NCH54","OUT045",127.369148254395
"FDT56","OUT049",162.634826660156
"DRD15","OUT018",0
"FDV58","OUT013",0
"FDP21","OUT049",161.781280517578
"FDH05","OUT013",0
"FDR10","OUT027",0
"NCP06","OUT045",127.369148254395
"FDF33","OUT049",129.781646728516
"DRK37","OUT013",0
"DRH49","OUT045",137.765487670898
"FDT58","OUT013",0
"FDD41","OUT018",0
"FDP40","OUT018",0
"FDM51","OUT027",0
"FDO45","OUT010",0
"FDW33","OUT010",0
"FDY24","OUT045",153.485900878906
"FDB10","OUT010",0
"FDM40","OUT035",127.518463134766
"NCI06","OUT017",127.369148254395
"FDW12","OUT019",128.531555175781
"FDX48","OUT027",1.83647871017456
"NCW05","OUT027",0
"FDX27","OUT017",161.983612060547
"DRM37","OUT045",137.765487670898
"FDA38","OUT045",134.725006103516
"FDR36","OUT046",159.907089233398
"FDZ45","OUT046",134.413101196289
"FDG05","OUT017",152.435913085938
"FDK28","OUT013",0
"FDV47","OUT045",118.134613037109
"FDN21","OUT045",129.398498535156
"FDP20","OUT027",0
"FDI35","OUT045",126.069488525391
"DRY23","OUT013",0
"FDA56","OUT017",130.817459106445
"FDB09","OUT013",0
"NCO26","OUT027",0
"FDQ49","OUT018",33.169246673584
"FDI52","OUT027",0
"FDZ44","OUT027",0
"FDZ09","OUT018",0
"FDY03","OUT049",158.701736450195
"NCG42","OUT017",127.369148254395
"DRI13","OUT027",0
"FDQ32","OUT013",0
"FDW16","OUT035",153.025772094727
"FDU27","OUT046",160.452331542969
"FDR28","OUT010",0
"FDQ49","OUT010",0
"FDS37","OUT046",136.095016479492
"FDW26","OUT018",14.9829969406128
"FDX12","OUT018",1.82224249839783
"NCP06","OUT013",0
"FDW45","OUT010",0
"NCN30","OUT049",133.002243041992
"FDN24","OUT049",133.224319458008
"NCL41","OUT027",0
"FDR02","OUT019",107.873252868652
"FDD09","OUT010",0
"FDS33","OUT010",0
"FDU22","OUT045",129.398498535156
"FDI53","OUT013",0
"DRH01","OUT049",145.806869506836
"FDX32","OUT013",0
"NCP30","OUT018",0
"FDB60","OUT045",126.176712036133
"FDB14","OUT049",165.050643920898
"NCP02","OUT035",129.686004638672
"FDJ10","OUT017",156.960525512695
"FDG34","OUT046",159.295974731445
"NCB18","OUT017",127.369148254395
"FDM16","OUT049",157.094482421875
"FDW25","OUT018",0
"FDB35","OUT010",0
"DRN11","OUT013",0
"FDF41","OUT019",93.5083541870117
"FDH16","OUT045",124.889587402344
"NCQ50","OUT018",0
"DRH23","OUT018",6.36010122299194
"DRJ37","OUT013",0
"DRJ24","OUT027",0
"FDY16","OUT035",153.025772094727
"FDQ27","OUT045",152.125671386719
"FDZ33","OUT045",129.398498535156
"FDF29","OUT045",152.435913085938
"FDA08","OUT049",162.634826660156
"FDG31","OUT046",135.822189331055
"FDE34","OUT019",94.3719711303711
"NCR30","OUT027",0
"FDV33","OUT035",154.561447143555
"DRZ24","OUT018",0
"NCL54","OUT035",129.686004638672
"FDR12","OUT049",159.721221923828
"NCC54","OUT046",140.747741699219
"DRN59","OUT013",0
"FDX50","OUT019",107.873252868652
"FDV31","OUT027",0
"NCA29","OUT027",0
"FDW60","OUT049",159.721221923828
"FDX08","OUT017",130.817459106445
"DRD49","OUT013",0
"FDD33","OUT046",140.514892578125
"FDW35","OUT013",0
"FDJ36","OUT017",153.485900878906
"FDV51","OUT035",130.223297119141
"FDW36","OUT046",135.276962280273
"FDH35","OUT046",134.829284667969
"NCS30","OUT027",0
"FDN49","OUT017",158.533706665039
"FDL08","OUT018",0
"FDI09","OUT013",0
"FDP19","OUT018",0
"FDU21","OUT010",0
"NCP41","OUT045",135.219940185547
"FDY10","OUT013",0
"FDP12","OUT018",1.82224249839783
"NCN26","OUT049",133.002243041992
"FDK44","OUT013",0
"FDC28","OUT049",130.597686767578
"FDJ41","OUT027",0
"NCT29","OUT035",135.497680664062
"NCH42","OUT019",95.9077529907227
"FDU60","OUT018",1.82224249839783
"FDS02","OUT045",161.983612060547
"FDC51","OUT046",168.487670898438
"FDU03","OUT013",0
"FDX39","OUT045",152.125671386719
"NCY05","OUT010",0
"NCL06","OUT027",0
"FDD32","OUT035",160.479888916016
"NCN41","OUT045",135.219940185547
"NCX53","OUT049",140.728500366211
"FDU57","OUT019",126.353340148926
"FDQ23","OUT046",126.872352600098
"FDQ52","OUT045",124.889587402344
"FDC14","OUT045",162.168319702148
"FDY09","OUT035",129.038482666016
"FDQ28","OUT045",152.435913085938
"FDV25","OUT046",136.095016479492
"FDJ07","OUT035",130.223297119141
"DRB25","OUT049",145.806869506836
"FDK52","OUT019",93.5083541870117
"FDY52","OUT027",0
"FDB28","OUT046",143.857727050781
"FDT36","OUT035",128.487823486328
"FDV25","OUT017",134.794540405273
"NCN07","OUT027",0
"FDC57","OUT017",158.005096435547
"FDQ03","OUT018",0
"FDU23","OUT017",118.134613037109
"NCX41","OUT035",135.497680664062
"NCD06","OUT035",129.686004638672
"FDW08","OUT045",130.817459106445
"NCU29","OUT017",135.219940185547
"NCE06","OUT013",0
"FDV52","OUT010",0
"FDB02","OUT017",162.168319702148
"NCR18","OUT045",127.369148254395
"FDK16","OUT049",130.597686767578
"NCQ29","OUT010",0
"FDZ01","OUT019",128.851425170898
"FDW27","OUT035",153.962417602539
"FDD17","OUT018",0
"FDW39","OUT013",0
"DRH59","OUT045",137.586791992188
"FDS52","OUT013",0
"FDU40","OUT027",0
"NCF54","OUT013",0
"FDH46","OUT045",156.960525512695
"NCP14","OUT049",133.002243041992
"FDH50","OUT049",165.050643920898
"DRF15","OUT010",0
"FDV27","OUT027",0
"NCJ06","OUT049",133.002243041992
"FDN02","OUT018",0
"FDQ51","OUT049",158.701736450195
"FDQ07","OUT017",158.005096435547
"FDS45","OUT049",161.781280517578
"NCJ06","OUT045",127.369148254395
"FDD36","OUT035",128.487823486328
"FDY25","OUT045",134.794540405273
"FDU52","OUT046",132.968017578125
"DRK47","OUT017",137.586791992188
"NCL30","OUT017",127.369148254395
"FDN22","OUT035",154.561447143555
"NCF30","OUT027",0
"FDK03","OUT035",163.490493774414
"FDT45","OUT017",129.398498535156
"NCC54","OUT027",0
"FDP08","OUT018",0
"FDU44","OUT046",165.023376464844
"DRG39","OUT035",138.767288208008
"FDU32","OUT049",136.259552001953
"FDY27","OUT049",140.073989868164
"NCP54","OUT013",0
"NCZ41","OUT049",140.728500366211
"DRL49","OUT013",0
"FDI05","OUT018",0
"FDY56","OUT045",158.005096435547
"DRC13","OUT013",0
"NCV29","OUT017",135.219940185547
"FDR24","OUT049",159.721221923828
"FDZ34","OUT018",0
"FDP37","OUT035",135.487701416016
"FDX08","OUT027",0
"FDS57","OUT045",129.398498535156
"NCG18","OUT049",133.002243041992
"FDK25","OUT018",33.169246673584
"FDH53","OUT049",157.094482421875
"DRI59","OUT018",6.36010122299194
"FDA52","OUT046",157.602783203125
"FDT20","OUT010",0
"FDE36","OUT019",128.531555175781
"FDI24","OUT017",126.176712036133
"FDB28","OUT018",0
"FDV11","OUT017",143.561370849609
"FDP01","OUT046",166.151184082031
"FDD34","OUT027",0
"FDJ50","OUT027",0
"FDZ44","OUT013",0
"DRO59","OUT035",140.742767333984
"DRB48","OUT045",165.074722290039
"FDR21","OUT018",0
"NCE42","OUT010",0
"FDO23","OUT046",126.872352600098
"NCE30","OUT018",0
"FDQ22","OUT035",129.038482666016
"FDY01","OUT045",162.168319702148
"FDS08","OUT017",130.817459106445
"FDG28","OUT018",0
"FDQ51","OUT018",0
"FDB05","OUT017",124.889587402344
"FDO56","OUT049",162.634826660156
"FDE02","OUT018",0
"FDN45","OUT017",129.398498535156
"FDS09","OUT013",0
"NCA54","OUT018",0
"FDP09","OUT010",0
"FDC53","OUT045",124.889587402344
"NCM55","OUT017",134.336212158203
"FDL09","OUT018",0
"FDA11","OUT019",96.8029251098633
"FDA50","OUT045",134.725006103516
"FDC23","OUT017",126.069488525391
"FDE22","OUT049",135.031723022461
"FDD23","OUT046",159.459396362305
"NCA29","OUT049",133.002243041992
"FDK38","OUT046",136.095016479492
"DRC13","OUT046",171.735931396484
"NCP43","OUT049",139.969497680664
"FDX28","OUT049",130.597686767578
"FDF08","OUT049",162.634826660156
"FDZ33","OUT046",134.413101196289
"FDD10","OUT049",161.781280517578
"FDO58","OUT017",129.398498535156
"FDI50","OUT017",162.168319702148
"FDO58","OUT045",129.398498535156
"FDX08","OUT013",0
"NCK17","OUT010",0
"FDF39","OUT035",163.490493774414
"FDU45","OUT010",0
"NCJ18","OUT018",0
"DRC27","OUT019",107.873252868652
"DRC25","OUT035",139.323165893555
"FDU59","OUT035",121.519752502441
"FDU28","OUT035",153.025772094727
"NCP30","OUT046",135.060653686523
"FDB39","OUT018",0
"FDE41","OUT013",0
"DRH11","OUT010",0
"FDA58","OUT045",129.398498535156
"FDU50","OUT046",168.487670898438
"FDM34","OUT013",0
"FDM44","OUT027",0
"FDR39","OUT045",126.347625732422
"FDM25","OUT045",158.533706665039
"FDQ49","OUT049",164.117813110352
"DRH25","OUT018",0
"FDM09","OUT027",0.446550786495209
"FDL44","OUT019",101.382987976074
"NCR42","OUT018",0
"DRL59","OUT046",145.047149658203
"FDX43","OUT013",0
"DRK47","OUT010",0
"FDU48","OUT018",0
"FDY12","OUT045",153.485900878906
"NCN43","OUT018",0
"NCM55","OUT018",0
